id,title_word_count,document_entropy,freshness,easiness,fraction_stopword_presence,normalization_rate,speaker_speed,silent_period_rate,engagement
955,4,8.758377207,14370,82.44397814,0.595312078,0.022223723,2.526315789,0.0,False
956,6,6.526530677,15140,106.3032156,0.777777778,0.006734007,0.899230769,0.0,False
957,2,6.95941057,13990,76.24533022,0.579896907,0.036082474,1.484615385,0.332648786,False
958,6,8.343167354,14200,90.86397964,0.648237477,0.016512059,2.291703057,0.0,False
959,9,7.315723601,14140,89.90195012,0.639238232,0.01365433,1.676219512,0.436468507,False
960,9,8.034397668,14520,89.25050748,0.651363319,0.018760196,5.030952381,0.394742456,False
961,10,8.518041937,14350,84.27897159,0.59679932,0.018835859,2.378006873,0.245663976,False
962,8,7.745378128,14380,88.18099164,0.664862427,0.01691475,2.294270833,0.239447671,False
963,4,7.783224968,13990,87.83291248,0.64743967,0.021188935,2.098734177,0.196303229,False
964,7,7.742251413,15970,92.65598525,0.6414417,0.012062033,1.438543897,0.088944009,False
965,11,7.491623264,15420,85.12581479,0.625314334,0.01424979,2.665116279,0.0,False
966,12,7.656473851,14630,76.33954633,0.609080189,0.048349057,1.388429752,0.36946262,False
967,5,7.37919215,13970,75.89094067,0.580366775,0.029126214,2.137209302,0.18398091,False
968,8,8.131081762,15120,87.49907356,0.619575633,0.016974675,2.389527027,0.0,False
969,6,8.174150983,14640,88.9600061,0.614242635,0.018557179,1.862053571,0.0,True
970,5,7.789224123,14420,86.11223751,0.621621622,0.025398893,2.155,0.260701272,False
971,1,7.47439709,14770,87.71711329,0.641042781,0.012032086,2.255384615,0.0,False
972,7,7.799302895,15240,85.15593539,0.64718682,0.018650917,2.278571429,0.201141237,False
973,5,8.013955092,14990,83.75569367,0.618108079,0.019182287,1.856276151,0.0,False
974,1,7.234950611,16110,87.24433687,0.629166667,0.011111111,2.047058824,0.101655552,True
975,4,7.543704686,16000,85.53602061,0.633161109,0.020197276,2.124242424,0.06611039,False
976,12,4.160053044,14380,118.8585471,0.646302251,0.0,0.190797546,0.955770988,False
977,2,8.008223443,14490,85.4072912,0.643955131,0.032788981,5.939648438,0.187262387,False
978,6,7.777091579,15020,87.99610915,0.607472325,0.014298893,2.403409091,0.30928029,False
979,5,7.7570005,14780,82.20542178,0.584599797,0.027017899,2.610714286,0.212913299,False
980,6,7.86157727,14190,92.28694416,0.633312303,0.012996845,2.551986755,0.331027748,False
981,8,6.818367818,13850,108.6396695,0.764102564,0.004273504,1.209574468,0.461211819,False
982,2,8.293934603,14780,75.6377595,0.522856064,0.033245183,2.387272727,0.211622317,False
983,8,7.559773263,14170,90.4400052,0.647447183,0.020246479,1.853333333,0.316491029,False
984,12,7.690808978,14740,70.65768547,0.58,0.030232558,2.310869565,0.197840771,False
985,12,7.86696399,15320,73.16156847,0.556446226,0.03239813,2.944,0.178199955,False
986,15,7.616721261,14200,85.20936518,0.61393758,0.035057717,1.58630137,0.301717107,False
987,5,8.055077669,17240,88.53556969,0.641050396,0.018150222,2.786740331,0.020501589,False
988,8,8.406118073,13580,77.12764106,0.578442957,0.014047525,2.220771513,0.0,False
989,6,7.70918938,16150,79.21651728,0.581755594,0.025243833,2.624615385,0.034742926,False
990,6,7.415714877,14950,75.08840796,0.577830189,0.018867925,2.989285714,0.112740472,True
991,5,7.440154435,16310,83.85895813,0.627952756,0.012598425,2.746153846,0.0,False
992,11,7.421608608,14030,80.05585802,0.632378224,0.02234957,2.266666667,0.227532485,False
993,12,7.529460079,14390,89.7672938,0.659898477,0.021150592,1.705839416,0.338728768,False
994,4,7.526384782,14990,91.3918585,0.592646347,0.01983551,2.192307692,0.0,False
995,3,8.065731483,12320,98.99727827,0.675611381,0.011133314,1.64975923,0.484283904,False
996,7,7.472940723,13740,88.08683099,0.628312413,0.022315202,1.710843373,0.326338621,False
997,7,7.872186119,14910,83.23737509,0.618397887,0.022447183,2.116981132,0.0,False
998,11,7.900506352,16310,82.48489666,0.580659341,0.037362637,2.311340206,0.0,False
999,2,8.32565088,17140,86.26437087,0.633846552,0.01546125,11.9816,0.018201313,False
1000,7,7.698415888,14420,80.93826032,0.575174825,0.025641026,1.811702128,0.239963802,False
1001,4,7.825844129,14780,84.93702734,0.614597544,0.02148704,2.708411215,0.155815024,False
1002,14,7.740644564,14170,88.95289898,0.624551971,0.02688172,2.125,0.246370755,False
1003,6,8.007777567,14220,61.01637836,0.522594142,0.034309623,1.671126761,0.271864057,False
1004,4,7.306424785,14950,76.54739512,0.609536083,0.025773196,3.166666667,0.11148708,True
1005,9,7.83109111,16310,75.57229932,0.577309237,0.034638554,2.842028986,0.0,True
1006,10,8.50901067,12210,86.91717146,0.598757271,0.010576415,2.341955836,0.218254032,False
1007,3,6.234918608,15620,67.82186275,0.589861751,0.046082949,2.4,0.0,True
1008,4,8.250782535,15560,92.79854044,0.607287116,0.019866458,9.42989418,0.119611817,False
1009,18,8.161468598,14140,93.29214058,0.652147656,0.010040009,4.078233438,0.399902446,False
1010,5,7.604181656,14120,82.89770006,0.632688321,0.016931583,2.826732673,0.176743714,False
1011,6,8.016837181,14060,85.06999579,0.612834792,0.030628481,2.066201117,0.359913874,False
1012,5,6.969741688,17220,75.57386784,0.5825,0.0075,2.057894737,0.018137381,True
1013,7,7.44387509,13710,89.58071042,0.679941003,0.019174041,2.093710692,0.300596758,False
1014,7,8.642828531,13060,80.06977368,0.593966682,0.021972085,2.369063181,0.0,False
1015,5,7.656682599,15870,81.60804104,0.571159875,0.021003135,2.761946903,0.052138261,False
1016,10,7.561576008,17390,83.86900864,0.59504526,0.014768938,2.234782609,0.028711468,False
1017,4,8.129980877,14540,92.06692245,0.569066244,0.00683236,2.437965261,0.065029248,False
1018,3,7.793200224,14450,84.74847901,0.605522057,0.028403681,1.633681462,0.276594608,False
1019,10,7.662029916,13780,76.86807544,0.588712795,0.029764206,1.896296296,0.252127416,False
1020,4,7.45483616,13900,85.13648227,0.637346963,0.038155236,2.031540342,0.276102856,False
1021,4,8.601859987,13240,90.24606664,0.606861474,0.011169841,2.727591036,0.071080378,False
1022,8,7.954019455,15120,92.09621953,0.667073617,0.010499329,2.334593023,0.283585249,False
1023,6,7.591072192,15390,74.99539642,0.602593793,0.038906901,1.909821429,0.0,False
1024,5,7.834495292,12360,90.75084719,0.640440897,0.018624097,2.368287037,0.212455446,False
1025,9,8.244152358,13830,88.79420698,0.617891493,0.012326081,2.283956044,0.271948459,False
1026,6,8.216417037,16090,82.01179018,0.526275116,0.003863988,2.219298246,0.016018564,False
1027,7,7.503238162,15320,82.19636049,0.57486631,0.020053476,2.803846154,0.0,False
1028,5,8.652911455,15120,85.47595397,0.586586587,0.014347681,2.188,0.237804441,False
1029,3,7.756930712,15320,79.58397297,0.614766449,0.02787544,2.687671233,0.0,False
1030,12,8.247692015,15320,86.11332933,0.6032868,0.018024386,2.784343434,0.0,False
1031,3,8.313130296,14400,79.71966151,0.625742574,0.029358588,3.69456869,0.182616124,False
1032,4,7.90511301,13940,84.72284375,0.623288801,0.01698829,2.581659389,0.189105621,False
1033,7,8.450522438,17250,81.39729978,0.576109285,0.021672145,2.452173913,0.017965207,False
1034,5,7.874672683,13810,90.28199108,0.61922618,0.022157832,2.233204633,0.345032245,False
1035,7,7.804933995,16310,80.81426803,0.607174888,0.031988042,2.824786325,0.0,False
1036,4,8.514830598,15010,88.05192559,0.601718604,0.013148359,2.802686567,0.0,False
1037,5,7.669696532,15120,89.98103693,0.631481969,0.01210845,1.977894737,0.0,False
1038,2,8.206094322,17350,81.47961271,0.607066447,0.028913748,3.216530612,0.011052767,False
1039,8,8.200556413,15100,89.85792286,0.633167346,0.015240682,2.353846154,0.0,False
1040,5,8.122178353,16180,88.83250379,0.614123581,0.014291719,1.6725,0.0,False
1041,4,8.53303539,17030,75.42469534,0.546967405,0.024205749,2.415614618,0.0,False
1042,7,7.775969295,11350,91.30562054,0.621790325,0.018300468,1.980813953,0.24526047,False
1043,6,8.619420991,13310,77.4673175,0.561611105,0.025713961,2.154975124,0.0,False
1044,12,8.39256697,13580,88.8672572,0.615286135,0.008449622,2.137150838,0.26039076,False
1045,12,7.986160589,14820,83.79420048,0.622537242,0.022345026,2.5,0.198032509,False
1046,9,6.592078716,14840,81.46635381,0.622302158,0.032374101,2.115384615,0.0,False
1047,7,8.176333846,14430,79.74636801,0.626281748,0.020192459,2.654042553,0.136571624,False
1048,5,8.295679121,14140,78.86282446,0.576260179,0.023480042,5.392622951,0.265014896,False
1049,18,7.34872118,17280,78.59823077,0.563559322,0.025423729,2.6,0.003258101,True
1050,2,8.159730121,15960,89.00440671,0.627297511,0.020051007,4.214122137,0.064224767,False
1051,6,7.779235536,14950,83.04520948,0.626028422,0.011967091,2.96119403,0.157435537,False
1052,8,8.378552515,14030,89.8046658,0.656266933,0.021987737,8.707070707,0.301686989,False
1053,9,8.406395492,12740,87.16164908,0.601811907,0.023295945,2.253,0.231303821,False
1054,7,7.513002331,16000,82.12288784,0.639105749,0.00887154,2.126923077,0.118459033,False
1055,2,8.12384309,15450,86.63644142,0.63141047,0.021673891,6.044351464,0.0,False
1056,9,7.764686377,14370,95.31003903,0.687140471,0.02505103,2.398181818,0.483023727,False
1057,8,8.51486397,15980,83.84844857,0.578517004,0.016539677,2.406818182,0.069180463,False
1058,11,7.683590548,14180,83.76579654,0.612244898,0.025210084,2.451851852,0.212960699,False
1059,7,8.224316429,13940,87.65183312,0.61460367,0.014707796,2.617132867,0.0,False
1060,18,7.784793982,15590,74.96111985,0.575633383,0.041356185,1.923913043,0.0,False
1061,5,7.635711615,13790,89.43412036,0.633333333,0.015136054,1.906976744,0.324877755,False
1062,6,7.669079801,13860,89.10707996,0.618115612,0.010923987,2.074038462,0.288050589,False
1063,7,8.240978923,15920,77.64746357,0.548657718,0.041610738,2.072535211,0.052292888,False
1064,6,8.066910412,13790,92.68654794,0.621556196,0.022939481,1.816956522,0.0,False
1065,3,5.781470219,13970,107.3147897,0.724409449,0.0,0.976923077,0.579800162,True
1066,10,8.58286382,15520,85.14407495,0.608318191,0.015142338,2.529842932,0.0,False
1067,7,8.07230129,15500,76.70611561,0.598078463,0.025220176,2.484693878,0.0,False
1068,7,6.864351188,13830,72.16287497,0.554404145,0.028497409,1.75,0.15414343,False
1069,20,7.823893834,14370,85.63272707,0.644303295,0.036919413,1.600645161,0.0,False
1070,10,7.282164911,15870,84.44654833,0.587781351,0.020257235,2.295522388,0.080529808,False
1071,6,8.106875975,16310,84.4919432,0.632867133,0.014814133,3.044126074,0.0,False
1072,13,7.235376141,14430,82.8092998,0.583746898,0.035359801,2.111842105,0.162542685,False
1073,9,7.737310104,11360,92.68933344,0.647238888,0.019835925,1.98510101,0.295147301,False
1074,7,8.778560705,11990,88.3830246,0.588746177,0.010764526,1.780530973,0.231878961,False
1075,10,8.002126869,12390,90.2350136,0.645666424,0.016569556,2.327608696,0.222987459,False
1076,5,8.702916069,12960,75.86738768,0.56075681,0.01533192,2.471020408,0.0,False
1077,2,8.359897432,12460,91.07399952,0.647123758,0.015822397,2.035897436,0.254330324,False
1078,6,7.995367501,13960,85.98990477,0.60190409,0.03067701,2.133846154,0.376166541,False
1079,3,8.104269376,15600,85.9297083,0.598486441,0.016817322,2.598324022,0.0,False
1080,7,7.70185844,15490,87.15129904,0.641319943,0.022750564,2.273113208,0.0,False
1081,8,7.05532066,16950,80.67385228,0.587177482,0.039874902,2.16779661,0.0,False
1082,9,7.854834328,16220,88.16267141,0.642708333,0.015625,2.20625,0.0,False
1083,13,7.556588173,15320,87.45016879,0.623352166,0.02950408,2.41875,0.0,False
1084,13,7.831133538,15260,76.15707788,0.607008206,0.022177867,2.817834395,0.0,False
1085,9,7.704278429,14070,72.53327023,0.5547098,0.049476689,2.09,0.190662583,False
1086,5,9.184229236,14710,72.91771785,0.50429716,0.021121631,2.296959459,0.0,False
1087,30,8.036397817,12180,88.16570092,0.607913669,0.013956835,2.237209302,0.194986284,False
1088,8,8.473250734,16210,76.57762618,0.581493869,0.020512821,2.685454545,0.0,False
1089,9,7.739523872,13920,86.29965078,0.629308077,0.006314128,3.236842105,0.153679927,False
1090,20,8.547797654,16250,87.39693127,0.624262794,0.011668463,2.490491803,0.0,False
1091,7,8.373221102,16980,87.28199551,0.596143251,0.009366391,2.927419355,0.0,False
1092,6,6.813368692,13780,88.93841946,0.605263158,0.007518797,1.746666667,0.312114051,True
1093,6,8.578993675,14640,82.75112628,0.598896343,0.019368102,2.398416887,0.255365415,False
1094,5,8.416908419,14420,85.70369895,0.632182311,0.017821163,5.269273743,0.22236579,False
1095,11,8.060906535,16030,82.16743973,0.57375,0.017083333,1.875661376,0.039460651,False
1096,6,8.143874313,17390,78.40044536,0.544252044,0.018518519,3.164615385,0.000253693,False
1097,6,7.736031325,14070,76.91336489,0.601936666,0.027479717,2.80075188,0.14025118,False
1098,8,8.320938277,15090,72.07273159,0.591197966,0.031458532,2.68961039,0.132808307,False
1099,9,7.748150744,14740,78.56660825,0.559674249,0.00730132,2.7936,0.115399482,False
1100,5,7.862382047,14240,84.35376955,0.627275973,0.025526598,2.158102767,0.278602443,False
1101,4,7.39231191,16230,82.94215647,0.638218924,0.019480519,2.6025,0.0,False
1102,4,7.718984086,13130,79.11553458,0.606216696,0.034813499,2.11,0.214499189,False
1103,7,7.855818995,15310,85.48242784,0.594911147,0.029483037,1.477439024,0.0,False
1104,12,8.173324808,14160,94.63425153,0.628916894,0.009707085,1.894314381,0.404306195,False
1105,7,7.857084094,14500,84.78219957,0.604196302,0.036273115,2.585046729,0.216901678,False
1106,4,7.143342119,14840,75.96647436,0.597818182,0.042909091,1.625,0.279951298,False
1107,7,7.304200604,15960,82.9379688,0.615276805,0.007007708,2.348333333,0.028488335,False
1108,3,6.993776273,17030,85.81362565,0.563739377,0.008498584,1.857894737,0.0,False
1109,4,7.621609467,14050,73.96006689,0.590455841,0.024453941,2.620253165,0.0,False
1110,20,8.584568502,12000,79.16885095,0.575556893,0.017760385,2.008668731,0.0,False
1111,8,6.93422188,15060,83.47143083,0.565320665,0.016627078,1.478571429,0.0,True
1112,6,8.200882954,12740,85.36930233,0.589075782,0.016820402,1.840614334,0.372589851,False
1113,4,7.992134372,13760,90.53108829,0.642857143,0.011904762,3.151369863,0.162259066,False
1114,1,7.446694161,13900,98.39250694,0.69129618,0.016593613,1.304621849,0.523510041,False
1115,5,8.526638086,14130,80.5038431,0.605548366,0.026447751,2.172064057,0.279691117,False
1116,6,5.847541196,15140,115.4509196,0.836313618,0.006877579,0.670754717,0.0,False
1117,8,7.138843253,14770,81.89618145,0.615384615,0.019230769,3.406896552,0.0,True
1118,3,9.033585612,12510,68.56773578,0.530629139,0.024909693,2.125487013,0.0,False
1119,10,7.931484952,17090,80.13135258,0.598318241,0.013583441,2.598319328,0.0,False
1120,12,7.396133268,14430,82.75402073,0.594259989,0.047270681,1.882795699,0.240127634,False
1121,7,7.493220459,14740,76.01893958,0.578635015,0.051186944,1.802684564,0.263871635,False
1122,7,7.323545046,14400,82.8075793,0.589547038,0.029965157,2.125373134,0.0,False
1123,13,7.992059405,16310,86.63960077,0.571282051,0.014358974,2.342682927,0.0,True
1124,2,8.149713926,17320,88.18043962,0.628849665,0.013511869,2.471118012,0.035286754,False
1125,9,7.860938187,14420,83.23985369,0.597533632,0.012331839,2.554368932,0.188576798,False
1126,14,7.577994659,14220,84.71922119,0.649625268,0.02248394,2.084571429,0.348543547,False
1127,10,7.812051167,13990,75.55559441,0.53514377,0.031948882,1.623684211,0.329278623,False
1128,10,7.898870956,15900,78.40816187,0.596147347,0.025008449,2.206015038,0.102851808,False
1129,10,7.562839581,14410,87.23050363,0.652390438,0.017430279,1.742105263,0.332265529,False
1130,5,7.639315297,15850,85.87727381,0.620779221,0.020779221,2.807407407,0.0,False
1131,12,8.66426096,13420,79.52012236,0.568012688,0.013785531,2.722297297,0.139401822,False
1132,13,7.99401697,14180,85.06556589,0.611782477,0.011329305,2.77486631,0.190794321,False
1133,17,8.600914896,14900,81.31237388,0.59610914,0.017618989,2.112041885,0.0,False
1134,9,8.146405473,13790,80.53714016,0.622905028,0.031524342,1.772759857,0.401593944,False
1135,7,7.663806622,14420,84.01747393,0.61051374,0.015929908,2.546391753,0.248931432,False
1136,6,7.735020801,17090,90.57091616,0.607343413,0.012526998,2.183962264,0.0,False
1137,6,5.911834473,14400,97.43489474,0.584158416,0.0,1.666666667,0.0,True
1138,7,7.944959439,14780,75.9305763,0.578910615,0.025139665,2.811881188,0.131687367,False
1139,7,8.542774888,15500,82.83419092,0.577901199,0.021777258,2.201320132,0.0,False
1140,6,7.658346473,14180,75.23614922,0.587124133,0.035851966,1.755782313,0.32502632,False
1141,16,8.417128323,12660,90.41699884,0.620767836,0.017684402,2.423574144,0.253256987,False
1142,3,8.06897256,13540,90.02394382,0.647147559,0.013165113,2.396959459,0.219219435,True
1143,3,8.536573607,13790,79.4994609,0.589311029,0.02282393,2.449642857,0.0,False
1144,7,8.358484448,13970,86.79245404,0.613749055,0.017984705,7.90472973,0.380211045,False
1145,11,7.268386168,17030,87.63458249,0.64714424,0.019845111,2.45952381,0.0,False
1146,2,8.777935761,13630,82.18213726,0.58057727,0.023526759,2.547254902,0.077142628,False
1147,14,8.551264629,13820,85.92514569,0.566263005,0.01483882,2.091666667,0.0,False
1148,7,7.828003881,14430,90.81103133,0.652378593,0.013957714,2.909290954,0.217895694,False
1149,5,8.329682092,17320,82.09573723,0.603554678,0.027153789,2.142972973,0.0628746,False
1150,5,8.029353037,12740,93.1894541,0.645790251,0.021171837,2.068257261,0.340749989,False
1151,7,7.832037103,14500,80.03195379,0.577797998,0.016378526,2.312765957,0.2428533,False
1152,2,7.693996482,14950,75.19516232,0.582695253,0.020673813,2.257894737,0.207505519,True
1153,10,7.62332193,14820,90.48626305,0.672343109,0.01072217,2.686842105,0.125553504,True
1154,4,7.930390434,14380,87.844354,0.622522523,0.022522523,1.808333333,0.0,False
1155,10,6.975510928,15160,88.98377247,0.599542334,0.020594966,2.3,0.0,False
1156,10,7.847012989,14400,76.17236524,0.576368876,0.030739673,2.00974026,0.283073537,False
1157,6,7.840470407,11370,96.36215516,0.644532578,0.016090652,2.031190476,0.284113841,False
1158,4,8.161939173,13990,72.09310456,0.516699411,0.033398821,2.221978022,0.0,False
1159,9,6.859047356,17280,81.76982858,0.589905363,0.022082019,1.817647059,0.033936502,True
1160,9,7.86729551,13770,87.99538905,0.605076574,0.023823029,2.201916933,0.393440593,False
1161,7,7.911671161,14010,87.20415484,0.616535728,0.018705574,2.276724138,0.240629003,True
1162,4,8.412115916,14360,86.82180851,0.630227814,0.016150969,2.479094828,0.19917771,False
1163,19,7.759094052,12740,91.48313261,0.672471416,0.016710642,2.268635438,0.300534396,False
1164,6,7.45770399,16240,84.20621384,0.619520265,0.018196857,2.447916667,0.0,True
1165,3,8.427399423,11710,88.63844848,0.624035281,0.015829265,2.516396761,0.093195369,False
1166,2,8.259848185,14800,78.60299125,0.58924581,0.030865922,1.575280899,0.306692408,False
1167,11,7.189291746,16090,77.50807118,0.561551433,0.013490725,2.34,0.0,True
1168,3,8.031154938,17030,85.90187194,0.610267315,0.008809234,3.135238095,0.0,False
1169,7,8.248750908,14430,85.15754163,0.646187278,0.02380482,2.341920375,0.0,False
1170,4,9.121606318,13210,84.63456498,0.557163222,0.011831789,2.365404475,0.04761567,False
1171,3,8.528921126,15310,83.97390203,0.598104423,0.018706352,2.236311787,0.0,False
1172,12,7.530866639,13960,80.48077741,0.580434783,0.037318841,1.508241758,0.331057982,False
1173,5,7.908675443,13740,79.67467369,0.596714579,0.022997947,2.20733945,0.237299109,False
1174,10,7.603281938,17030,87.52404798,0.653547572,0.019137028,2.915263158,0.0,False
1175,2,7.804101571,14070,84.85635677,0.651082362,0.024977584,2.378125,0.236687919,False
1176,3,8.377449045,15220,88.87457217,0.650175632,0.020356342,4.119141324,0.0,False
1177,10,7.467044679,16020,80.23949328,0.568599717,0.03748232,1.61744186,0.140706158,False
1178,11,8.043643326,13560,87.27987509,0.663313695,0.013938784,2.001754386,0.279102056,False
1179,10,7.40801664,10890,94.91210205,0.669677024,0.003520588,2.053921569,0.280869253,False
1180,7,7.884119311,15970,81.13428331,0.588055909,0.027445998,2.27251462,0.071491696,False
1181,5,7.886937962,14140,85.7858787,0.6539756,0.018931426,1.677617329,0.28955504,False
1182,7,8.284208079,14520,87.50162853,0.62539059,0.021248103,2.425617978,0.0,False
1183,6,7.778105157,14410,86.36842094,0.628640048,0.027319123,2.231972789,0.297246057,False
1184,4,8.418916103,13560,87.68920343,0.575004568,0.013703636,1.72724359,0.235886978,False
1185,11,8.563117254,12660,78.63610402,0.565358593,0.018809202,2.406688963,0.144950538,False
1186,7,7.699610763,14950,72.5026747,0.61233944,0.037481575,2.308333333,0.138584782,False
1187,8,7.857670308,14290,82.97772675,0.6055,0.02425,2.501282051,0.229712434,False
1188,15,7.9622785,13560,88.79563411,0.634695086,0.019094139,2.161589404,0.241684714,False
1189,13,8.252569268,16950,79.26586638,0.573162939,0.024920128,2.871559633,0.0,False
1190,11,7.604714443,14940,79.02821581,0.632622522,0.038533483,2.08503937,0.266020468,False
1191,11,8.285520368,13910,88.17220693,0.580284553,0.013888889,2.10962963,0.0,False
1192,13,8.255933922,15850,86.14384671,0.642565872,0.01270389,2.418461538,0.0,False
1193,11,8.374230009,17030,81.68271692,0.530839994,0.024732318,2.376702509,0.0,False
1194,15,6.607418553,15870,113.5625068,0.696417348,0.001257071,1.023965142,0.109011901,False
1195,6,8.031633921,12860,87.21281396,0.608249581,0.015494137,1.833864542,0.0,False
1196,13,7.743437626,14180,79.74806688,0.622278833,0.024548402,2.313586957,0.182708148,False
1197,4,7.666474348,14760,76.12642013,0.576208178,0.040148699,1.991044776,0.0,False
1198,1,7.685561118,14770,73.88882016,0.497668998,0.024475525,1.766666667,0.0,False
1199,1,7.310511567,14780,86.03532503,0.625140292,0.021324355,2.427777778,0.209915766,False
1200,9,7.928014322,16320,82.95727367,0.58858739,0.027932961,2.299065421,0.0,False
1201,6,8.306996007,14370,73.21566118,0.583405961,0.03154959,1.824358974,0.226976866,False
1202,10,7.47321287,14220,82.31725276,0.590320382,0.035446489,1.6375,0.28643838,False
1203,2,8.475195993,14780,73.33854325,0.542595897,0.033006244,2.32513089,0.194267516,False
1204,9,7.647421296,16310,79.09763213,0.56078039,0.022511256,2.204444444,0.0,False
1205,8,8.28932231,16020,83.85241576,0.611917494,0.014514897,2.400757576,0.018492692,False
1206,12,8.536708805,11410,67.67890914,0.50783162,0.032550171,1.906103286,0.000901931,False
1207,8,8.251619325,13760,93.46471426,0.62929545,0.008158956,2.460340633,0.294349508,False
1208,6,7.859881521,13920,86.69909856,0.615873016,0.010846561,3.014634146,0.140485059,False
1209,5,8.337814533,17350,82.6466936,0.584464319,0.021202076,2.860036832,0.047568247,False
1210,10,7.863271456,15220,80.46933772,0.574792244,0.025969529,2.017605634,0.0,False
1211,7,8.310899738,15640,82.68538569,0.593421973,0.020118964,2.595813953,0.0,False
1212,2,7.504422938,15800,82.95155797,0.599836334,0.017184943,2.260377358,0.0,False
1213,8,7.769405314,13970,78.63216829,0.590909091,0.021551724,1.898496241,0.277632399,False
1214,8,7.690305499,16950,79.7797284,0.545581395,0.018139535,1.972477064,0.0,False
1215,1,7.512779123,14780,85.12235737,0.644636502,0.034062023,2.049473684,0.308744004,False
1216,9,7.887434124,13780,82.86194831,0.58901454,0.031987076,2.273880597,0.0,False
1217,6,8.322457026,13990,75.40171342,0.572470978,0.023880597,2.426829268,0.133318883,False
1218,11,7.422143096,13770,86.75072857,0.639622642,0.018238994,1.842352941,0.335262475,False
1219,16,8.149849722,17030,74.77025773,0.532474227,0.026804124,2.042105263,0.0,False
1220,7,8.483167806,14340,88.21181523,0.613307706,0.013728721,2.371046771,0.226585993,False
1221,11,8.380515503,14750,82.93905444,0.607287102,0.026896967,2.396842105,0.255884109,False
1222,7,7.540496142,14070,78.39497462,0.554541504,0.034767492,2.057657658,0.290852418,False
1223,10,7.601978211,15170,90.28422495,0.6471875,0.0225,2.410852713,0.0,False
1224,4,7.954657495,13450,91.34792365,0.62014362,0.014177868,2.465348837,0.328946283,False
1225,10,8.067505314,14070,78.47579176,0.594500724,0.018523878,2.57480916,0.181317696,False
1226,10,7.779407839,14220,79.92102621,0.612495486,0.037197544,1.976086957,0.272706249,False
1227,9,8.370513487,14430,81.49621328,0.581275993,0.008583311,3.007317073,0.161047622,False
1228,5,7.963309779,15860,77.88824846,0.61060731,0.025556472,2.320779221,0.0,False
1229,15,8.191331785,14400,82.90549842,0.626316642,0.024145195,2.509876543,0.158423535,False
1230,11,8.106767358,16210,84.30624996,0.627858628,0.02032802,1.869432314,0.0,False
1231,5,7.954741268,14500,80.55894684,0.584958872,0.025616921,2.148453608,0.240217114,False
1232,2,8.147687009,14500,83.98235591,0.627364014,0.025121527,5.171641791,0.166978005,False
1233,7,8.61357168,14380,88.97459931,0.589100281,0.010611688,2.949315068,0.027179654,False
1234,7,7.757222028,14420,70.59845006,0.578175896,0.025515744,2.807692308,0.128282955,False
1235,7,8.340186499,14990,86.3930663,0.595096583,0.014858841,1.967407407,0.003055054,True
1236,5,8.07550477,15950,85.94060007,0.55795957,0.025742262,1.806104651,0.073949678,False
1237,1,7.121513609,15170,87.83405048,0.643171806,0.019823789,2.235,0.0,False
1238,9,7.03236652,14150,93.78267925,0.685696747,0.022099448,2.044871795,0.0,False
1239,10,7.929612189,15600,76.98531283,0.5973462,0.042943305,1.835746606,0.0,False
1240,7,7.660465473,15080,89.41044517,0.637362637,0.02578191,2.215238095,0.245878354,False
1241,14,7.80980429,14940,87.10963433,0.615124154,0.018434914,2.331531532,0.173439414,True
1242,8,7.935216668,13950,81.06466195,0.604890605,0.03045903,1.783846154,0.313208766,False
1243,9,7.523181677,14220,82.15674612,0.622516556,0.039183223,1.588495575,0.389967188,False
1244,4,6.893693842,15260,81.16865324,0.632323232,0.034343434,1.606666667,0.291250652,False
1245,11,7.643760023,14170,89.30843532,0.64676439,0.034680014,2.376724138,0.232540618,False
1246,9,7.903982387,15120,71.76812152,0.599462366,0.037298387,2.261538462,0.161249814,False
1247,7,7.965709835,14590,83.66963459,0.639969682,0.019706923,2.570198675,0.156315963,False
1248,13,7.443566643,14890,92.99319984,0.676864245,0.025334608,1.305095541,0.521449178,False
1249,10,7.623787679,13750,88.44685556,0.632017966,0.02213667,2.251111111,0.334668863,False
1250,5,8.147725129,15320,78.13692112,0.599213115,0.039606557,2.682437276,0.18611435,False
1251,5,8.054277177,12880,93.01427442,0.662072243,0.012357414,2.135602094,0.0,False
1252,10,7.335532466,15660,88.62032798,0.609540636,0.012956419,2.1175,0.0,False
1253,6,7.673801502,14500,82.5463357,0.591676041,0.025871766,1.919565217,0.357504424,False
1254,5,8.757873027,11700,84.55092784,0.571438096,0.014867658,2.698339483,0.016226138,False
1255,7,8.019243069,14070,75.35241071,0.57484326,0.031739812,2.503,0.215492403,False
1256,4,7.635303548,17030,75.89204605,0.53564763,0.037700635,2.109448819,0.0,True
1257,9,7.808517759,14500,81.50441017,0.619076366,0.032900694,2.436567164,0.206145192,False
1258,7,8.175175186,15270,85.34336272,0.606013746,0.021993127,1.62022792,0.0,False
1259,9,7.275804625,14070,79.66296841,0.630216383,0.030139104,2.0632,0.317220569,False
1260,5,7.389639,14030,85.98695013,0.54185022,0.008810573,2.215,0.206159328,True
1261,10,8.018553688,14750,81.52525029,0.62952263,0.02462512,2.076744186,0.339089557,False
1262,16,7.583039463,17260,81.66469078,0.66847274,0.0253979,2.431932773,0.0697403,True
1263,8,7.706712742,13860,92.06701271,0.6486767,0.019719772,2.221176471,0.316786026,False
